id,taskid,state,npcid,talk,rank
1726,100000445,0,-1,余薇师姐不可能会做这样的事，她人在哪？,2
1727,100000445,0,9050003,师姐……已经不在了……,3
1728,100000445,2,9050004,余薇毁药之后，已经自我了断……,1
1729,100000445,2,-1,纪宁现在的状况很不妙，失去余薇对他的打击太大。,2
1730,100000445,2,9050004,谁能想得到呢，吕祖之徒，纪宁之妻，竟是无间门的人。,3
1731,100000446,0,9050004,如今我大夏一方修为尽失，这场仗恐怕是败了。,1
1732,100000446,2,9050003,师姐……为什么……,1
1733,100000446,2,-1,不行，纪宁现在的状态，根本无法战斗。,2
1734,100000447,0,9050004,大夏军，撤退……,1
1735,100000447,0,-1,陛下，若此时撤退，无间门的骚扰便难以断绝！,2
1736,100000447,2,9050004,虽然无奈，但战局如此，已是无回天之力。,1
1737,100000447,2,-1,我还能战，请陛下尽量拖延时间，我定会找出破局之法。,2
1738,100000448,0,9050003,不在了，师姐不在了，永远不在了。,1
1739,100000448,0,-1,这样大的打击，旁人说再多也是无用，只能靠他自己走出了。,2
1740,100000448,2,9050001,纪宁的状况似乎非常不妙。,1
1741,100000448,2,-1,劳烦红雪天神守护纪宁……我现在要去请援军了。,2
1742,100000449,0,9050007,想走，没那么容易！这就将你拦下！,1
1743,100000449,0,-1,神王！卑鄙！,2
1744,100000449,2,9050007,果然狡诈，竟然提前设下阵法，阻止我的干涉。,1
1745,100000449,2,-1,神王，等着吧，我定会为大夏带来一线生机！,2
1746,100000450,0,9040001,怎么会这般狼狈，战场上究竟发生什么事了。,1
1747,100000450,0,-1,师兄，快带我去见师尊。,2
1748,100000450,2,9040002,是么……变数竟发生在余薇身上。,1
1749,100000450,2,-1,我自以为知道一切，怎料竟一败涂地。,2
1750,100000451,0,9040002,事到如今，我方寸山也不能完全置身事外。,1
1751,100000451,0,-1,还望师尊指点逆转之法。,2
1752,100000451,0,9040002,我会派姜君随你一同回返，他将以秘法消弭神药之毒。,3
1753,100000451,2,9040001,前往无间战场后，我会出手解毒。,1
1754,100000451,2,-1,若能取回修为，大夏众仙或还有一战之力。,2
1755,100000452,0,9040001,嗯？红雪天神怎么回来了，难道是等你等得不耐烦了。,1
1756,100000452,2,9040007,我看你久未归返，才过来看看。,1
1757,100000452,2,-1,你独自返回方寸山，纪宁师兄如何了？,2
1758,100000452,2,9040007,这……你回去一看便知。,3
1759,100000453,0,9050001,你走之后，大夏众仙勉强抗击，但仍是节节败退。,1
1760,100000453,0,-1,若是如此，为何大夏战仙并未崩溃？,2
1761,100000453,0,9050001,这是因为，纪宁竟然突破，以强大实力横扫敌军。,3
1762,100000453,2,9050003,我本微末凡尘，却也心向天空……,1
1763,100000453,2,-1,（纪宁师兄如同顿悟，散发出阵阵奇妙威能。）,2
1764,100000454,0,9050003,看来姜君师兄已经驱散神药之毒，多亏有你……,1
1765,100000454,0,-1,师兄，你虽然突破位阶，可我担心……,2
1766,100000454,0,9050003,无须担心，我对心之一路领悟更深。余薇之事，定要神王付出代价！,3
1767,100000454,2,9050004,大夏众仙的修为已经恢复，只待重整旗鼓，便可再与无间门交战。,1
1768,100000454,2,-1,那便由我来争取这段重整旗鼓的时间吧。,2
1769,100000455,0,9050003,我们分头行动，讨灭无间门军队。,1
1770,100000455,0,-1,我看，就从这最前方的傀儡开始吧！,2
1771,100000455,2,9050003,就这样继续下去，不能让任何一个敌人通过！,1
1772,100000456,0,9050004,大夏军已经重整完毕，反攻即刻开始！,1
1773,100000456,0,-1,任那无间神王诡计多端，我们终于迎来了胜利的曙光。,2
1774,100000456,2,9050003,上吧，将无间门的军势彻底摧毁！,1
1775,100000457,0,9050003,何等庞大的军队，简直杀之不绝。,1
1776,100000457,0,-1,又有傀儡增援么，乌霄明明已死，这些东西经还在运转。,2
1777,100000457,2,9050003,夏皇传来讯息，看来要给你新的任务。,1
1778,100000458,0,9050004,大夏军左翼传来支援请求，据说有一群半人半蛟的异兽肆虐。,1
1779,100000458,2,9050004,太好了，左翼压力骤减，足以压倒敌军！,1
1780,100000459,0,9050004,敌军溃散，大夏众仙已杀至无间城前。,1
1781,100000459,0,-1,终于走到了这一步，是时候和神王做一个了断了。,2
1782,100000459,2,9050001,无间城前还留有那无间神王的亲卫队。,1
1783,100000459,2,-1,不可妄动，若最后的守军被灭，神王多半就会逃离！,2
1784,100000460,0,9050007,这！我无法传送离开……是谁！竟有方法封天锁地！,1
1785,100000460,0,-1,神王，我们又见面了。,2
1786,100000460,0,9050003,无间神王，你操控余薇，害她性命……该是你偿还罪孽的时候了！,3
1787,100000460,0,9050007,你们！不好，我的卫兵，速来护驾！,4
1788,100000460,2,9050007,不，这才不是最后……我本不应如此，不应如……此……,1
1789,100000460,2,9050003,师姐……仇敌已死，你看到了么……,2
1790,100000461,0,9050004,这场胜利，来得太艰难了……,1
1791,100000461,0,-1,付出的代价，也实在难以估量。,2
1792,100000461,2,9050003,我欲返回纪氏西府，独自呆一阵子……,1
1793,100000461,2,-1,我打算前往方寸山，向师尊报告结果……希望你能整理好自己的思绪。,2
1794,100000462,0,9040001,师尊正在等你。,1
1795,100000462,2,9040002,无间之战结束，三界复归平静。,1
1796,100000462,2,-1,但我们付出的代价实在是太大了，特别是纪宁师兄。,2
1797,100000463,0,9040002,漫长的战争结束，一切都要重新开始，你可四处云游，寻访旧友。,1
1798,100000463,2,9040001,红雪天神似在寻你，你可去找他聊聊。,1
1799,100000464,0,9040007,情之一字最是伤人，希望这不会阻碍纪宁的修行之路。,1
1800,100000464,0,-1,纪宁师兄已然顿悟，修行自当无碍。,2
1801,100000464,0,9040007,如此就好，对了，小雨那孩子也想同你聊聊。,3
1802,100000464,2,9040006,师傅真是太可怜了，余薇师娘居然就这样……,1
1803,100000464,2,-1,不要哭泣，我们一定会找到复活余薇师姐的办法。,2
1804,100000465,0,9030006,本欲举办庆功宴会，但我想你与纪宁肯定没有这样的心情。,1
1805,100000465,0,-1,苦战得胜……留下的不过满地哀思。,2
1806,100000465,2,9030012,众仙散去，大夏复归安宁，这王都也要冷清下来了呢。,1
1807,100000466,0,9030005,若非我师尊玄武大帝禁止我参与大夏之战，我定要与那无间门拼命！,1
1808,100000466,2,9030003,余薇怎么就这样……真令人难以置信……,1
1809,100000467,0,9030003,黑白学宫曾派弟子前来询问情况，你快去见一见吧。,1
1810,100000467,2,9030001,学宫众人托我来王都询问战况，你的表情，到底发生了什么？,1
1811,100000468,0,9020004,余薇师姐，怎么会……呜呜……,1
1812,100000468,2,9020006,我已发现余薇的心灯熄灭，却不忍向其他弟子透露此事。,1
1813,100000469,0,9020006,此事对纪宁的打击定然极大，唉，我苦命的徒儿。,1
1814,100000469,2,9020003,余薇师姐居然……真是世事难料。,1
1815,100000470,0,-1,她被神王控制，却始终不愿加害纪宁。毁去神药后便自愿魂飞魄散。,1
1816,100000470,0,9020003,这就是道侣么，若是我，我能做到么……,2
1817,100000470,2,9020001,虽想邀你与纪宁饮酒……但果然不是时候。,1
1818,100000470,2,-1,来日吧，来日，总还有把酒言欢的时候。,2
1819,100000471,0,9010005,无间之战虽胜，但我可一点儿也高兴不起来。,1
1820,100000471,2,9010004,唉，为何独独是宁儿遇上这样的事。,1
1821,100000472,0,-1,白叔，纪宁兄已经回来了？,1
1822,100000472,0,9010004,虽是回来了，但却似乎将一颗心丢在了外面。,2
1823,100000472,2,9010001,公子自回来后便一直在闭关。,1
1824,100000472,2,-1,我去见他。,2
1825,100000473,0,9010002,你来了。,1
1826,100000473,0,-1,余薇之事……我很遗憾。,2
1827,100000473,0,9010002,我……并未放弃，我要继续修行，这世上一定有复活师姐的办法。,3
1828,100000473,2,9010002,待一切结束，我或许会离开大夏，去寻那更玄奥的机缘。,1
1829,100000473,2,-1,你若要走，我会和你一同前往，直到那仙路的尽头。,2
1830,200000001,1,9010001,不论公子去向何方，我都会在这儿等待他的归来。,1
1831,200000002,1,9010002,生於斯长於斯，这纪氏西府已是我无法割舍的家乡。,1
1832,200000003,1,9010003,练剑之道，先是由简入繁，再由繁入简，才算剑法有成。,1
1833,200000004,1,9010004,当年的小小孩童，如今也这么大了。,1
1834,200000005,1,9010005,若能与我对等较量，我便承认你的力量。,1
1835,200000006,1,9010006,想不到我外出游历，竟能遇见这等趣事。,1
1836,200000007,1,9020001,安澶郡，是我北山氏的安澶郡！,1
1837,200000008,1,9020003,错过的，终究是错过了……,1
1838,200000009,1,9020004,人外有人，天外有天啊！,1
1839,200000010,1,9020008,我的承诺，便是少炎氏的承诺。,1
1840,200000011,1,9020006,一切无愧于心便够了。,1
1841,200000012,1,9030002,非我少炎不仁，实乃大夏不义！,1
1842,200000013,1,9030003,我真名尉迟惜月，尉迟氏子弟。,1
1843,200000014,1,9030005,随遇而安，该是我的便是我的，不该是我的何必强求。,1
1844,200000015,1,9030006,每一次大的动荡，都会诞生真正的绝世英豪。,1
1845,200000016,1,9030008,掌握一条道，是成为天仙的前提之一。,1
1846,200000017,1,9040001,师尊门下，从上古到如今，弟子众多，真仙天神也有不少。,1
1847,200000018,1,9040002,修仙之路，坎坷艰难，所以一步一个脚印，踏踏实实，必须要走的稳。,1
1848,200000019,1,9040006,能在这方寸山学艺，已是我之大幸。,1
1849,200000020,1,9040007,我于空间之道上有所感悟，未曾想竟得到菩提道祖指引。,1
1850,200000021,1,9050002,我无间门虽然有耐心，可耐心也是有限的。,1
1851,200000022,1,9050005,世人多知晓我擅长旁门左道之术，却不知我才是无间门傀儡一道的最强者。,1
1852,200000023,1,9050007,情之一字，便是仙魔，为之痴狂者也不知多少。,1
1853,700000000,0,9030006,完成仙盟任务者，朕重重有赏！,1
1854,700000001,1,9010001,不论公子去向何方，我都会在这儿等待他的归来。,1
1855,700000002,1,9010002,生於斯长於斯，这纪氏西府已是我无法割舍的家乡。,1
1856,700000003,1,9010003,练剑之道，先是由简入繁，再由繁入简，才算剑法有成。,1
1857,700000004,1,9010004,当年的小小孩童，如今也这么大了。,1
1858,700000005,1,9010005,若能与我对等较量，我便承认你的力量。,1
1859,700000006,1,9010006,想不到我外出游历，竟能遇见这等趣事。,1
1860,700000007,1,9020001,安澶郡，是我北山氏的安澶郡！,1
1861,700000008,1,9020003,错过的，终究是错过了……,1
1862,700000009,1,9020004,人外有人，天外有天啊！,1
1863,700000010,1,9020008,我的承诺，便是少炎氏的承诺。,1
1864,700000011,1,9020006,一切无愧于心便够了。,1
1865,700000012,1,9030002,非我少炎不仁，实乃大夏不义！,1
1866,700000013,1,9030003,我真名尉迟惜月，尉迟氏子弟。,1
1867,700000014,1,9030005,随遇而安，该是我的便是我的，不该是我的何必强求。,1
1868,700000015,1,9030006,每一次大的动荡，都会诞生真正的绝世英豪。,1
1869,700000016,1,9030008,掌握一条道，是成为天仙的前提之一。,1
1870,700000017,1,9040001,师尊门下，从上古到如今，弟子众多，真仙天神也有不少。,1
1871,700000018,1,9040002,修仙之路，坎坷艰难，所以一步一个脚印，踏踏实实，必须要走的稳。,1
1872,700000019,1,9040006,能在这方寸山学艺，已是我之大幸。,1
1873,700000020,1,9040007,我于空间之道上有所感悟，未曾想竟得到菩提道祖指引。,1
1874,700000021,1,9050002,我无间门虽然有耐心，可耐心也是有限的。,1
1875,700000022,1,9050005,世人多知晓我擅长旁门左道之术，却不知我才是无间门傀儡一道的最强者。,1
1876,700000023,1,9050007,情之一字，便是仙魔，为之痴狂者也不知多少。,1
1877,700000024,2,9010004,为了纪氏的未来，可不能让这雪龙山的阵旗继续留在燕山的土地上。,1
1878,700000025,2,9040005,才这么些杂草……你怎么不再多帮我拔点呀。,1
1879,700000026,2,9010001,多亏有你，才能以最小的损失击退这些犴兽。,1
1880,700000027,2,9010002,我纪氏已不再是任那雪龙山欺凌的弱者！,1
1881,700000028,2,9020002,能与你交手，这帮家伙的实力多少也进步了些。,1
1882,700000029,2,9020007,再这么打下去，论道殿内怕是再无人敢与你交手。,1
1883,700000030,2,9020004,有了这些穷奇傀儡的零件，或许我能尝试些新的设想……,1
1884,700000031,2,9040006,火翼妖王麾下的卫兵……如今已不足为惧。,1
1885,700000032,2,9040001,嗯……对现在的你来说，这些傀儡的实力或许是不大够了呢。,1
1886,700000033,2,9050004,无间门布下的这群朱厌已然失控，好在有你及时清理，才未造成更大的灾害。,1
1887,700000034,2,9050007,毕方神鸟亦奈何不了你么？哼哼哼，有趣，甚是有趣。,1
1888,700000035,1,9050005,我本是乌霄神鼎的法宝之灵，今日就让你尝尝我炼器之法的真髓！,1
1889,700000035,2,9050005,下一次你可就没这么好运了！,1
1890,700000036,1,9030012,此界中竟有一处妖仙生活的乐土！怎么，你也有兴趣？,1
1891,700000036,2,9030012,唉，想不到此处乐土，竟只是妖邪诱骗凡人的幌子！,1
