id,monsterid,name,monster_type,level,hp,mp,minattack,maxattack,mindef,maxdef,hitrate,dodgerate,crit,critresistrate,luckyValue,damageadd,damageless,hurtless,finnaldamageladd,skillid,attacktype,followditance,movedistance,relivetime,attackcd,blood,resistbuff,dietimes,share,effect,autorecoverhp,levelup,speed
1788,2101201,异族战奴,1,80,3412010,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1789,2101301,异族战奴,1,80,3675913,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1790,2101401,异族战奴,1,80,3944382,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1791,2101501,异族神将,2,80,8733221,0,300,300,28888,28888,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1792,2101601,星河战傀(快速),1,80,3707610,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1793,2101701,星河战傀(快速),1,80,3930743,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1794,2101801,星河战傀(快速),1,80,4157876,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1795,2101901,星河战傀(快速),1,80,4389117,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1796,2102001,星河战仙,2,80,12233084,0,300,300,28888,28888,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1797,2102101,异形鬼蛟(免控·快速),2,80,5295042,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1798,2102201,异形鬼蛟(免控·快速),2,80,5621890,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1799,2102301,异形鬼蛟(免控·快速),2,80,5954871,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1800,2102401,异形鬼蛟(免控·快速),2,80,6294161,0,200,200,28888,28888,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1801,2102501,异形母皇,2,80,23505683,0,300,300,28888,28888,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1802,1111101,增益塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1803,1112101,减速塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1804,1113101,暴击塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1805,1114101,群攻塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1806,1111201,增益塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1807,1112201,减速塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1808,1113201,暴击塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1809,1114201,群攻塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1810,1111301,增益塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1811,1112301,减速塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1812,1113301,暴击塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1813,1114301,群攻塔,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1814,1115101,黄金守卫,4,30,1,0,122500,122500,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1815,2110101,吞星灵鼠,1,85,333550,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1816,2110201,吞星灵鼠,1,85,537863,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1817,2110301,吞星灵鼠,1,85,745405,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1818,2110401,吞星灵鼠,1,85,956253,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1819,2110501,吞星巨熊,2,85,3060949,0,300,300,35000,35000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1820,2110601,燃血魔灵,1,85,2337172,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1821,2110701,燃血魔灵,1,85,2663576,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1822,2110801,燃血魔灵,1,85,2995349,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1823,2110901,燃血魔灵,1,85,3332626,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1824,2111001,燃血魔君,2,85,6565476,0,300,300,35000,35000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1825,2111101,异族战奴,1,85,2359568,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1826,2111201,异族战奴,1,85,2553757,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1827,2111301,异族战奴,1,85,2751278,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1828,2111401,异族战奴,1,85,2952217,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1829,2111501,异族神将,2,85,10375885,0,300,300,35000,35000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1830,2111601,星河战傀,1,85,3278726,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1831,2111701,星河战傀,1,85,3476047,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1832,2111801,星河战傀,1,85,3676906,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1833,2111901,星河战傀,1,85,3881398,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1834,2112001,星河战仙,2,85,14534050,0,300,300,35000,35000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1835,2112101,异形鬼蛟(快速),2,85,6232422,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1836,2112201,异形鬼蛟(快速),2,85,6617131,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1837,2112301,异形鬼蛟(快速),2,85,7009061,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1838,2112401,异形鬼蛟(快速),2,85,7408415,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1839,2112501,异形母皇,2,85,19947825,0,300,300,35000,35000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1840,2112601,域外神牛(免控),2,85,7096234,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1841,2112701,域外神牛(免控),2,85,7449196,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1842,2112801,域外神牛(免控),2,85,7809108,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1843,2112901,域外神牛(免控),2,85,8176178,0,200,200,35000,35000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1844,2113001,域外神尊,2,85,36898168,0,300,300,35000,35000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1845,1121101,增益塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1846,1122101,减速塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1847,1123101,暴击塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1848,1124101,群攻塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1849,1121201,增益塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1850,1122201,减速塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1851,1123201,暴击塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1852,1124201,群攻塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1853,1121301,增益塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1854,1122301,减速塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1855,1123301,暴击塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1856,1124301,群攻塔,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1857,1125101,黄金守卫,4,30,1,0,136000,136000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1858,2120101,吞星灵鼠,1,90,381200,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1859,2120201,吞星灵鼠,1,90,614701,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1860,2120301,吞星灵鼠,1,90,851892,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1861,2120401,吞星灵鼠,1,90,1092860,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1862,2120501,吞星巨熊,2,90,3498227,0,300,300,40000,40000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1863,2120601,燃血魔灵(快速),1,90,1342529,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1864,2120701,燃血魔灵(快速),1,90,1530024,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1865,2120801,燃血魔灵(快速),1,90,1720602,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1866,2120901,燃血魔灵(快速),1,90,1914342,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1867,2121001,燃血魔君,2,90,7503402,0,300,300,40000,40000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1868,2121101,异族战奴(快速),1,90,3318384,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1869,2121201,异族战奴(快速),1,90,3591482,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1870,2121301,异族战奴(快速),1,90,3869265,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1871,2121401,异族战奴(快速),1,90,4151856,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1872,2121501,异族神将,2,90,11858155,0,300,300,40000,40000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1873,2121601,星河战傀,1,90,4051386,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1874,2121701,星河战傀,1,90,4295208,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1875,2121801,星河战傀,1,90,4543401,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1876,2121901,星河战傀,1,90,4796083,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1877,2122001,星河战仙,2,90,16610343,0,300,300,40000,40000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1878,2122101,异形鬼蛟(快速),1,90,4703910,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1879,2122201,异形鬼蛟(快速),1,90,4994269,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1880,2122301,异形鬼蛟(快速),1,90,5290077,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1881,2122401,异形鬼蛟(快速),1,90,5591489,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1882,2122501,异形母皇,2,90,22797514,0,300,300,40000,40000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1883,2122601,域外神牛(快速),1,90,4404626,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1884,2122701,域外神牛(快速),1,90,4623710,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1885,2122801,域外神牛(快速),1,90,4847107,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1886,2122901,域外神牛(快速),1,90,5074947,0,200,200,40000,40000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1887,2123001,域外神尊,2,90,42169335,0,300,300,40000,40000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1888,1131101,增益塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1889,1132101,减速塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1890,1133101,暴击塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1891,1134101,群攻塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1892,1131201,增益塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1893,1132201,减速塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1894,1133201,暴击塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1895,1134201,群攻塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1896,1131301,增益塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1897,1132301,减速塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1898,1133301,暴击塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1899,1134301,群攻塔,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1900,1135101,黄金守卫,4,30,1,0,153000,153000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1901,2130101,吞星灵鼠,1,95,428850,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1902,2130201,吞星灵鼠,1,95,691539,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1903,2130301,吞星灵鼠,1,95,958378,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1904,2130401,吞星灵鼠,1,95,1229468,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1905,2130501,吞星巨熊,2,95,3935506,0,300,300,45000,45000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1906,2130601,燃血魔灵,1,95,2551672,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1907,2130701,燃血魔灵,1,95,2908033,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1908,2130801,燃血魔灵,1,95,3270255,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1909,2130901,燃血魔灵,1,95,3638486,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1910,2131001,燃血魔君,2,95,8441327,0,300,300,45000,45000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1911,2131101,异族战奴,1,95,4740444,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1912,2131201,异族战奴,1,95,5130575,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1913,2131301,异族战奴,1,95,5527401,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1914,2131401,异族战奴,1,95,5931093,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1915,2131501,异族神将,2,95,13340424,0,300,300,45000,45000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1916,2131601,星河战傀(快速),1,95,5608649,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1917,2131701,星河战傀(快速),1,95,5946191,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1918,2131801,星河战傀(快速),1,95,6289783,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1919,2131901,星河战傀(快速),1,95,6639591,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,3.5
1920,2132001,星河战仙,2,95,18686636,0,300,300,45000,45000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1921,2132101,异形鬼蛟(免控·快速),2,95,5119408,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1922,2132201,异形鬼蛟(免控·快速),2,95,5435415,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1923,2132301,异形鬼蛟(免控·快速),2,95,5757351,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1924,2132401,异形鬼蛟(免控·快速),2,95,6085387,0,200,200,45000,45000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1925,2132501,异形母皇,2,95,25647204,0,300,300,45000,45000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1926,2132601,域外神牛(免控·高防·快速),2,95,8932468,0,200,200,90000,90000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1927,2132701,域外神牛(免控·高防·快速),2,95,9376764,0,200,200,90000,90000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1928,2132801,域外神牛(免控·高防·快速),2,95,9829808,0,200,200,90000,90000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1929,2132901,域外神牛(免控·高防·快速),2,95,10291861,0,200,200,90000,90000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,5
1930,2133001,域外神尊,2,95,47440502,0,300,300,45000,45000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
1931,1141101,增益塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1932,1142101,减速塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1933,1143101,暴击塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1934,1144101,群攻塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1935,1141201,增益塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1936,1142201,减速塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1937,1143201,暴击塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1938,1144201,群攻塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1939,1141301,增益塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1940,1142301,减速塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1941,1143301,暴击塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,-1,0,0,0,,0,0,3
1942,1144301,群攻塔,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,3
1943,1145101,黄金守卫,4,30,1,0,170000,170000,0,0,99999999,0,0,0,0,0,0,0,0,1,0,99,0,0,2000,-1,0,0,0,,0,0,6
1944,2140101,吞星灵鼠,1,100,476500,0,200,200,50000,50000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1945,2140201,吞星灵鼠,1,100,768376,0,200,200,50000,50000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1946,2140301,吞星灵鼠,1,100,1064865,0,200,200,50000,50000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1947,2140401,吞星灵鼠,1,100,1366076,0,200,200,50000,50000,17,39,39,9999999,0,0,0,0,0,1,2,200,200,0,4000,-1,0,0,0,,0,0,1.70000004768372
1948,2140501,吞星巨熊,2,100,4372784,0,300,300,50000,50000,50,50,50,9999999,0,0,0,0,0,1,2,200,200,0,4000,5,0,0,0,,0,0,1.70000004768372
